horizon_days,target,repetition,model_id,architecture,wall_seconds,batch_size,resource,gpu_count,supporting_cpu_cores,slurm_job_id,target_date
7,ET,173,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,autoregressive,0.1908130319789052,1,NVIDIA A40,1,8,6499038,2020-07-01
7,ET,174,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,autoregressive,0.1909417612478137,1,NVIDIA A40,1,8,6499038,2020-07-01
7,ET,175,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,autoregressive,0.19042308256030083,1,NVIDIA A40,1,8,6499038,2020-07-01
7,ET,176,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,autoregressive,0.18968307971954346,1,NVIDIA A40,1,8,6499038,2020-07-01
7,ET,177,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,autoregressive,0.19574898574501276,1,NVIDIA A40,1,8,6499038,2020-07-01
7,ET,178,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,autoregressive,0.19846281502395868,1,NVIDIA A40,1,8,6499038,2020-07-01
7,ET,179,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,autoregressive,0.1980624059215188,1,NVIDIA A40,1,8,6499038,2020-07-01
7,ET,180,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,autoregressive,0.1985742198303342,1,NVIDIA A40,1,8,6499038,2020-07-01
7,ET,181,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,autoregressive,0.19941759202629328,1,NVIDIA A40,1,8,6499038,2020-07-01
7,ET,182,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,autoregressive,0.1996134091168642,1,NVIDIA A40,1,8,6499038,2020-07-01
7,ET,183,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,autoregressive,0.1998300151899457,1,NVIDIA A40,1,8,6499038,2020-07-01
7,ET,184,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,autoregressive,0.19880143646150827,1,NVIDIA A40,1,8,6499038,2020-07-01
7,ET,185,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,autoregressive,0.19946423172950745,1,NVIDIA A40,1,8,6499038,2020-07-01
7,ET,186,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,autoregressive,0.19915662333369255,1,NVIDIA A40,1,8,6499038,2020-07-01
7,ET,187,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,autoregressive,0.19205638580024242,1,NVIDIA A40,1,8,6499038,2020-07-01
7,ET,188,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,autoregressive,0.19152979459613562,1,NVIDIA A40,1,8,6499038,2020-07-01
7,ET,189,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,autoregressive,0.20027643628418446,1,NVIDIA A40,1,8,6499038,2020-07-01
7,ET,190,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,autoregressive,0.20030763559043407,1,NVIDIA A40,1,8,6499038,2020-07-01
7,ET,191,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,autoregressive,0.19999615754932165,1,NVIDIA A40,1,8,6499038,2020-07-01
7,ET,192,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,autoregressive,0.20033515896648169,1,NVIDIA A40,1,8,6499038,2020-07-01
7,ET,193,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,autoregressive,0.2014298541471362,1,NVIDIA A40,1,8,6499038,2020-07-01
7,ET,194,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,autoregressive,0.20129482448101044,1,NVIDIA A40,1,8,6499038,2020-07-01
7,ET,195,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,autoregressive,0.2010735087096691,1,NVIDIA A40,1,8,6499038,2020-07-01
7,ET,196,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,autoregressive,0.20071031991392374,1,NVIDIA A40,1,8,6499038,2020-07-01
7,ET,197,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,autoregressive,0.20101668871939182,1,NVIDIA A40,1,8,6499038,2020-07-01
7,ET,198,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,autoregressive,0.20040736813098192,1,NVIDIA A40,1,8,6499038,2020-07-01
7,ET,199,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,autoregressive,0.20037187915295362,1,NVIDIA A40,1,8,6499038,2020-07-01
7,ET,200,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,autoregressive,0.1954652527347207,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,1,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.18849757593125105,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,2,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19389583729207516,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,3,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19358186423778534,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,4,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19375465530902147,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,5,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19372450839728117,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,6,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19362615048885345,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,7,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.1934370556846261,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,8,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19361962750554085,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,9,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.18782153632491827,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,10,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19332447927445173,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,11,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19413677137345076,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,12,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.1935871634632349,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,13,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19379337038844824,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,14,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19347568042576313,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,15,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19347869511693716,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,16,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.1934657311066985,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,17,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19329670630395412,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,18,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19367844983935356,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,19,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.18337861075997353,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,20,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.18545521516352892,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,21,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.18618856463581324,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,22,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.18639803770929575,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,23,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.1865300815552473,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,24,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.1871522394940257,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,25,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.18609169032424688,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,26,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.18603465892374516,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,27,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.1854944694787264,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,28,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.186096859164536,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,29,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.1871211500838399,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,30,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.18642358761280775,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,31,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.18620967585593462,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,32,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19321561977267265,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,33,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.1942100739106536,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,34,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19372819643467665,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,35,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19451656192541122,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,36,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19384804740548134,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,37,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19362018909305334,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,38,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.193565403111279,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,39,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19392733927816153,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,40,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.18616878800094128,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,41,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.1938743768259883,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,42,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.18481807876378298,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,43,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.18485548067837954,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,44,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.1919146990403533,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,45,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.18117894139140844,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,46,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.18695078138262033,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,47,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.18672766163945198,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,48,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.18698309361934662,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,49,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.18928426876664162,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,50,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19324355386197567,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,51,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.1930508939549327,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,52,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19354170747101307,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,53,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19323676079511642,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,54,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19380435347557068,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,55,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19306607265025377,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,56,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19067974388599396,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,57,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19064144883304834,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,58,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19058899953961372,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,59,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.1918433215469122,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,60,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19174857158213854,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,61,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19204531237483025,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,62,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19187003560364246,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,63,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.18468119949102402,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,64,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.18555996846407652,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,65,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.1834908090531826,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,66,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.18566846754401922,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,67,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.1855538273230195,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,68,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.18566339742392302,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,69,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.18607043102383614,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,70,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.18494215980172157,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,71,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.1932357707992196,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,72,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19236777257174253,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,73,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19372432213276625,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,74,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.1925299046561122,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,75,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19258966948837042,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,76,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19327585864812136,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,77,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19275106955319643,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,78,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19297550152987242,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,79,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19276817329227924,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,80,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19247381575405598,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,81,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.1930842101573944,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,82,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.1925043947994709,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,83,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.192986361682415,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,84,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.1919468529522419,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,85,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19345301017165184,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,86,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.1933717131614685,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,87,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.1847187913954258,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,88,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.18773075379431248,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,89,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.1863634642213583,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,90,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.18825451098382473,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,91,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.1856626057997346,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,92,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.18688671104609966,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,93,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.1874481402337551,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,94,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.18732673674821854,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,95,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.1879540430381894,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,96,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19367663003504276,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,97,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.18301544524729252,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,98,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.18622118048369884,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,99,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.18708621431142092,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,100,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.18696552142500877,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,101,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.1861321097239852,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,102,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19525989517569542,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,103,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19525552727282047,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,104,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19581267796456814,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,105,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19535857532173395,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,106,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19420261215418577,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,107,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.194595105946064,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,108,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.1948115024715662,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,109,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19468879606574774,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,110,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19517118390649557,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,111,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.1948743825778365,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,112,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19509629998356104,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,113,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19369915314018726,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,114,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19119103997945786,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,115,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.1847873842343688,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,116,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.18778993841260672,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,117,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.18742804136127234,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,118,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.1878810040652752,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,119,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.18992013484239578,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,120,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.1905799238011241,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,121,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19065719190984964,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,122,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19051174353808165,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,123,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19063539151102304,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,124,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.18140548933297396,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,125,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19114309828728437,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,126,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19520482886582613,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,127,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19459703098982573,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,128,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19551481679081917,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,129,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.1946948580443859,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,130,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19454721454530954,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,131,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19470953568816185,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,132,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19432722218334675,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,133,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19487056694924831,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,134,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19483385607600212,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,135,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19471665937453508,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,136,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19353332370519638,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,137,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19367606937885284,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,138,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19364462792873383,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,139,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.18780276272445917,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,140,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.18711046129465103,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,141,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.18414280284196138,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,142,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.18535002507269382,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,143,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.18537472188472748,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,144,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.18508157972246408,1,NVIDIA A40,1,8,6499038,2020-07-01
7,SM,145,007_base_7var_weekly_DEconvlstm_7d_low_lr_wd_hidden48,encdec,0.19069797173142433,1,NVIDIA A40,1,8,6499038,2020-07-01
