date,target,horizon_days,model_id,spatial_RMSE,spatial_KGE,valid_cell_count,persistence_spatial_RMSE,persistence_spatial_KGE,comparison_selected_spatial_RMSE,comparison_selected_spatial_KGE,comparison_common_cell_count
2020-01-01,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.25533410683671626,0.4275881926514349,13128,0.24442381368881327,0.6034443078218981,0.25533410683671626,0.4275881926514349,13128
2020-01-02,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.3224180341834153,0.28750592538499997,13128,0.3216084120242046,0.5124223850006977,0.3224180341834153,0.28750592538499997,13128
2020-01-03,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.3513915932556804,0.3731078532175224,13128,0.38918247578405846,0.3076576455397416,0.3513915932556804,0.3731078532175224,13128
2020-01-04,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.27868494660658377,0.43426783183806983,13128,0.2312059119098316,0.7359966653352219,0.27868494660658377,0.43426783183806983,13128
2020-01-05,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.24267424219123224,0.5723422472632625,13128,0.4130609366753383,0.25008736685188737,0.24267424219123224,0.5723422472632625,13128
2020-01-06,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.2527425395546002,0.4682749801142523,13128,0.5508749148546003,-0.609004243947115,0.2527425395546002,0.4682749801142523,13128
2020-01-07,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.2588973789607746,0.32913245925104584,13128,0.4367479990439402,-0.2130488701064599,0.2588973789607746,0.32913245925104584,13128
2020-01-08,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.26266057147291705,0.5002149721452767,13128,0.2007285309408859,0.798225481079293,0.26266057147291705,0.5002149721452767,13128
2020-01-09,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.27544253916182837,0.39780871654859384,13128,0.3261490398302133,0.5344585611565204,0.27544253916182837,0.39780871654859384,13128
2020-01-10,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.26326718276546207,0.47838575860248433,13128,0.40474878181260443,0.3494827615003807,0.26326718276546207,0.47838575860248433,13128
2020-01-11,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.6178953132942282,0.15534717187826252,13128,0.6522099617531546,0.1590319753085685,0.6178953132942282,0.15534717187826252,13128
2020-01-12,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.21696704814500953,0.4828043792105471,13128,0.20841371661411387,0.6804238173623283,0.21696704814500953,0.4828043792105471,13128
2020-01-13,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.2623243753328959,0.13652752811576208,13128,0.18162344032455535,0.5316147115030936,0.2623243753328959,0.13652752811576208,13128
2020-01-14,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.20803256044622445,0.42439200926702014,13128,0.17649482760230997,0.6897295209882659,0.20803256044622445,0.42439200926702014,13128
2020-01-15,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.2080768689459475,0.5704079516515905,13128,0.20273985797886435,0.7461821667975275,0.2080768689459475,0.5704079516515905,13128
2020-01-16,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.34798535747650566,0.30987555895863306,13128,0.34279094126947174,0.4890800225805936,0.34798535747650566,0.30987555895863306,13128
2020-01-17,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.4520622315082119,0.2322064565088522,13128,0.5098943033938039,0.21421717211749014,0.4520622315082119,0.2322064565088522,13128
2020-01-18,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.42168781091019086,0.29775363589421544,13128,0.6918907624132862,0.17915699504393956,0.42168781091019086,0.29775363589421544,13128
2020-01-19,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.38240715152929,0.3988240938444251,13128,0.46619769024127244,0.2781132465217384,0.38240715152929,0.3988240938444251,13128
2020-01-20,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.2613893158242173,0.6043591312505608,13128,0.33255589175814443,0.3055976694350919,0.2613893158242173,0.6043591312505608,13128
2020-01-21,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.33421965602279624,0.4596358401557329,13128,0.40939708301161487,0.22457709768152967,0.33421965602279624,0.4596358401557329,13128
2020-01-22,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.4050692324253908,0.3500322360914965,13128,0.4632715149385087,0.2673887390922157,0.4050692324253908,0.3500322360914965,13128
2020-01-23,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.2716861359029021,0.6575410914726767,13128,0.31830068035879033,0.6557871658392234,0.2716861359029021,0.6575410914726767,13128
2020-01-24,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.22671718199099433,0.6591212694520174,13128,0.45482801294167613,0.12459240303306196,0.22671718199099433,0.6591212694520174,13128
2020-01-25,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.27164712072610037,0.5788619304548364,13128,0.3963516458899202,0.3158761348005962,0.27164712072610037,0.5788619304548364,13128
2020-01-26,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.25264836100652494,0.5656182688662044,13128,0.3435767664962684,0.24227837484819592,0.25264836100652494,0.5656182688662044,13128
2020-01-27,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.2474125756516682,0.6470604494696031,13128,0.23154403014236424,0.802407212818427,0.2474125756516682,0.6470604494696031,13128
2020-01-28,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.4279862924827866,0.2954022196767778,13128,0.35968516123009525,0.632034547653159,0.4279862924827866,0.2954022196767778,13128
2020-01-29,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.3337039435116879,0.44380951232093446,13128,0.40045412661710517,0.6026630773491972,0.3337039435116879,0.44380951232093446,13128
2020-01-30,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.2822024667532502,0.3960229695030414,13128,0.2928663812896896,0.37157263541845176,0.2822024667532502,0.3960229695030414,13128
2020-01-31,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.28142031498598447,0.5506055264783019,13128,0.265069041870929,0.6747866964856136,0.28142031498598447,0.5506055264783019,13128
2020-02-01,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.24019131730444826,0.6189129207635714,13128,0.2255375345199354,0.7952069503270442,0.24019131730444826,0.6189129207635714,13128
2020-02-02,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.2754900702189768,0.5535548022334338,13128,0.26574057548206154,0.635813525683358,0.2754900702189768,0.5535548022334338,13128
2020-02-03,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.37893337312418657,0.3704712658832352,13128,0.3568917045798979,0.5586282266896937,0.37893337312418657,0.3704712658832352,13128
2020-02-04,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.510688496239783,0.20347701933293583,13128,0.5212820240450484,0.4527119685099952,0.510688496239783,0.20347701933293583,13128
2020-02-05,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.6218880533219645,0.14715731927725972,13128,0.5857583636350396,0.3960241929336398,0.6218880533219645,0.14715731927725972,13128
2020-02-06,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.4643165604659517,0.2917614040106048,13128,0.5173748530625656,0.21881330195964743,0.4643165604659517,0.2917614040106048,13128
2020-02-07,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.2901147445970674,0.49729846714936743,13128,0.32938797269633063,0.6042632268188826,0.2901147445970674,0.49729846714936743,13128
2020-02-08,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.2798537931723602,0.5469514242299485,13128,0.24761442092614527,0.790088611158855,0.2798537931723602,0.5469514242299485,13128
2020-02-09,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.30528362482249205,0.4994583601123276,13128,0.2824748105469537,0.7956687452129195,0.30528362482249205,0.4994583601123276,13128
2020-02-10,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.35771813035953537,0.3870301732837379,13128,0.3696728484681412,0.6592370932606628,0.35771813035953537,0.3870301732837379,13128
2020-02-11,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.3989637764965212,0.3622270346767956,13128,0.4822650430084695,0.5077132175059118,0.3989637764965212,0.3622270346767956,13128
2020-02-12,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.5894211789307324,0.1964842163238718,13128,0.556581578190859,0.6086137262215436,0.5894211789307324,0.1964842163238718,13128
2020-02-13,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.41861304159992513,0.36936422708365424,13128,0.5058861958467077,0.50793264264991,0.41861304159992513,0.36936422708365424,13128
2020-02-14,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.3682034211368705,0.43878769384299054,13128,0.3630461697945395,0.5644768096514328,0.3682034211368705,0.43878769384299054,13128
2020-02-15,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.30925807903947616,0.4969120502982055,13128,0.2744450372780346,0.7051409351640563,0.30925807903947616,0.4969120502982055,13128
2020-02-16,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.2839361699299974,0.5647351179355482,13128,0.2909133299402065,0.775323866097179,0.2839361699299974,0.5647351179355482,13128
2020-02-17,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.30635134252327706,0.5748354653259007,13128,0.3423316550792705,0.7240813974770004,0.30635134252327706,0.5748354653259007,13128
2020-02-18,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.3363553005922953,0.5109412043835615,13128,0.3710896692379774,0.6577825417152633,0.3363553005922953,0.5109412043835615,13128
2020-02-19,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.2999515121085297,0.642766853655496,13128,0.6540368371160004,0.20811160059172784,0.2999515121085297,0.642766853655496,13128
2020-02-20,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.4478226332939798,0.4178857201752878,13128,0.43976639654572675,0.6117782417606192,0.4478226332939798,0.4178857201752878,13128
2020-02-21,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.28096584076747155,0.7000154914107727,13128,0.3731621208273804,0.6791724846751658,0.28096584076747155,0.7000154914107727,13128
2020-02-22,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.2725810535989838,0.6651200802852604,13128,0.24839560469479094,0.8454656599480583,0.2725810535989838,0.6651200802852604,13128
2020-02-23,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.39767539910656924,0.438410499377914,13128,0.29523344582064265,0.7783179265989982,0.39767539910656924,0.438410499377914,13128
2020-02-24,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.47279671728914113,0.4353249784037425,13128,0.3824537865325214,0.6397646767855699,0.47279671728914113,0.4353249784037425,13128
2020-02-25,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.45803809168588927,0.49106049498942494,13128,0.4326147901064503,0.573233619699796,0.45803809168588927,0.49106049498942494,13128
2020-02-26,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.5572116674894074,0.4168438743459312,13128,0.5266715452784867,0.5111154417869117,0.5572116674894074,0.4168438743459312,13128
2020-02-27,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.37350862986736016,0.4807756728057486,13128,0.4177329156138854,0.4832017056140643,0.37350862986736016,0.4807756728057486,13128
2020-02-28,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.3677210529800347,0.4966801458417466,13128,0.3388454008644581,0.736234211134421,0.3677210529800347,0.4966801458417466,13128
2020-03-01,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.4564652990151102,0.42760787930369626,13128,0.407064947193866,0.621534984987751,0.4564652990151102,0.42760787930369626,13128
2020-03-02,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.33174767468465066,0.514050733124126,13128,0.49079130840165086,0.4514991546960435,0.33174767468465066,0.514050733124126,13128
2020-03-03,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.4969931636207851,0.4076615820139943,13128,0.6009773197039494,0.5467962709215777,0.4969931636207851,0.4076615820139943,13128
2020-03-04,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.8281991226464184,0.09334240594041332,13128,0.871013188209028,0.20921206504764933,0.8281991226464184,0.09334240594041332,13128
2020-03-05,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.816582034195151,0.16991458331444909,13128,0.7589557192268896,0.4994666317726806,0.816582034195151,0.16991458331444909,13128
2020-03-06,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.747124131127504,0.19005990388301408,13128,0.7877270621582828,0.22396278097410005,0.747124131127504,0.19005990388301408,13128
2020-03-07,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.7408790518933217,0.19551919351031743,13128,0.7560361213271269,0.2974216846460662,0.7408790518933217,0.19551919351031743,13128
2020-03-08,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.6281418651077878,0.3226981429456559,13128,0.6620078468396899,0.5192658559459031,0.6281418651077878,0.3226981429456559,13128
2020-03-09,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.9560075192203821,0.001972190789109818,13128,0.9812404771472546,0.1429605196887037,0.9560075192203821,0.001972190789109818,13128
2020-03-10,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.6895415002452638,0.21845288833767773,13128,0.6774525875838747,0.49269012565377535,0.6895415002452638,0.21845288833767773,13128
2020-03-11,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.5817354741142012,0.40777269522749604,13128,0.691882856062318,0.6040169387546608,0.5817354741142012,0.40777269522749604,13128
2020-03-12,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.6575126686906159,0.3885570896874101,13128,0.5597037271464418,0.7752433382613323,0.6575126686906159,0.3885570896874101,13128
2020-03-13,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.9179661569328521,0.19393243071459243,13128,0.6798899435545318,0.6254130036337431,0.9179661569328521,0.19393243071459243,13128
2020-03-14,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.9081341113506424,0.20225613376640783,13128,0.8310009965501215,0.5063756921818605,0.9081341113506424,0.20225613376640783,13128
2020-03-15,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.5960101456809338,0.43257036695768447,13128,0.627546737787775,0.5936873515395834,0.5960101456809338,0.43257036695768447,13128
2020-03-16,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.968976278355469,0.14906016062620997,13128,1.0175029309839758,0.4167782495775718,0.968976278355469,0.14906016062620997,13128
2020-03-17,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.7067342833288186,0.3778403101870801,13128,0.7177518216419096,0.571017779461014,0.7067342833288186,0.3778403101870801,13128
2020-03-18,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.9792701009781428,0.3118210525584417,13128,0.9622982027617536,0.4391287415306345,0.9792701009781428,0.3118210525584417,13128
2020-03-19,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,1.4089039693602041,0.16034323547349827,13128,1.355818928364845,0.3076729606759038,1.4089039693602041,0.16034323547349827,13128
2020-03-20,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.9781949391061472,0.25706943143595706,13128,1.1739492050455076,0.2330396042842643,0.9781949391061472,0.25706943143595706,13128
2020-03-21,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.5206276382853083,0.6010790478363812,13128,0.8790784047956115,0.29892471602995985,0.5206276382853083,0.6010790478363812,13128
2020-03-22,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.5869728219375695,0.5052569100161058,13128,0.7341859773099062,0.48847851231001393,0.5869728219375695,0.5052569100161058,13128
2020-03-23,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.5688560642639306,0.6196529566028374,13128,0.9263773543054262,0.42353790214230624,0.5688560642639306,0.6196529566028374,13128
2020-03-24,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.6418222971757173,0.5899099345043848,13128,0.8203100940525392,0.5774504162331096,0.6418222971757173,0.5899099345043848,13128
2020-03-25,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.6243161202288536,0.6741950949733783,13128,0.9649744675496379,0.5399588435090992,0.6243161202288536,0.6741950949733783,13128
2020-03-26,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.7237873064855003,0.5472256386616188,13128,1.2917142159018067,0.34281925914830425,0.7237873064855003,0.5472256386616188,13128
2020-03-27,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.7176989467225973,0.5002329353035309,13128,1.1183521908172083,0.3913668410444564,0.7176989467225973,0.5002329353035309,13128
2020-03-28,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,1.011850712241889,0.3395230250685599,13128,1.1547390606827708,0.25312578746912207,1.011850712241889,0.3395230250685599,13128
2020-03-29,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.6681907178910207,0.6306819550343584,13128,0.9392368072655934,0.4277552941656422,0.6681907178910207,0.6306819550343584,13128
2020-03-30,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.5657031694332373,0.7466552048909367,13128,0.6022277378236888,0.7236240143966144,0.5657031694332373,0.7466552048909367,13128
2020-03-31,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.6294195978245889,0.7440170674652479,13128,0.6370806309156695,0.7923171229136856,0.6294195978245889,0.7440170674652479,13128
2020-04-01,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.6018983796707993,0.7770832973808731,13128,0.5565265449633929,0.8374160979806804,0.6018983796707993,0.7770832973808731,13128
2020-04-02,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.5517684265909927,0.7704177715613525,13128,0.6656279194934468,0.61316367190174,0.5517684265909927,0.7704177715613525,13128
2020-04-03,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.6609425887085514,0.7381507232708149,13128,0.737738051137747,0.6987488040405423,0.6609425887085514,0.7381507232708149,13128
2020-04-04,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.7776674029406545,0.5820365080009076,13128,1.1346779799862117,0.272902561655736,0.7776674029406545,0.5820365080009076,13128
2020-04-05,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.6911868190495267,0.6202066985598822,13128,0.7733834953916764,0.5637839687383246,0.6911868190495267,0.6202066985598822,13128
2020-04-06,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.6159322100573202,0.6766403360397104,13128,0.6419060585850025,0.710048772398699,0.6159322100573202,0.6766403360397104,13128
2020-04-07,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.7775536037697948,0.5769979337061082,13128,0.7469234937030889,0.7087410186621379,0.7775536037697948,0.5769979337061082,13128
2020-04-08,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.7732663056093508,0.5943149846137527,13128,0.748483990901464,0.7148127034379312,0.7732663056093508,0.5943149846137527,13128
2020-04-09,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.6190788500285317,0.6847608600863033,13128,0.7106970771347809,0.6404621300641242,0.6190788500285317,0.6847608600863033,13128
2020-04-10,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.8191009898392424,0.5624301936570599,13128,0.8625179738514077,0.61547106076698,0.8191009898392424,0.5624301936570599,13128
2020-04-11,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.7589351507982665,0.5630993847473741,13128,0.8537677348087106,0.5560590555206122,0.7589351507982665,0.5630993847473741,13128
2020-04-12,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,1.1327046671214511,0.3967213902667035,13128,1.2246440942279255,0.3614224342701805,1.1327046671214511,0.3967213902667035,13128
2020-04-13,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.812077654052107,0.5774556155968186,13128,0.8477387261887386,0.6457771368407117,0.812077654052107,0.5774556155968186,13128
2020-04-14,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.803950453366594,0.5304291603759748,13128,0.9675809945904346,0.3662478374173218,0.803950453366594,0.5304291603759748,13128
2020-04-15,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.6632098352398785,0.604616889962071,13128,0.8558323219268091,0.3501024557187926,0.6632098352398785,0.604616889962071,13128
2020-04-16,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.7050287590433846,0.7432250027449023,13128,0.7174377365972513,0.7405810184209538,0.7050287590433846,0.7432250027449023,13128
2020-04-17,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.6634461653432071,0.6502288644286657,13128,0.802517008076209,0.410649608147738,0.6634461653432071,0.6502288644286657,13128
2020-04-18,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.6315478899565345,0.71469462707896,13128,0.8528545259298832,0.46562457092749043,0.6315478899565345,0.71469462707896,13128
2020-04-19,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.5508625301701126,0.7693954890020467,13128,1.0870940668201976,0.3921551283392136,0.5508625301701126,0.7693954890020467,13128
2020-04-20,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.7198197836557015,0.5925604907357123,13128,0.8250267973280301,0.7100203938720491,0.7198197836557015,0.5925604907357123,13128
2020-04-21,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.7653151831791736,0.5341488739569398,13128,0.9049474077819523,0.5150713936911058,0.7653151831791736,0.5341488739569398,13128
2020-04-22,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.871640914096945,0.48882878142736075,13128,0.9207679240368808,0.5137977293855216,0.871640914096945,0.48882878142736075,13128
2020-04-23,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.8663554263239661,0.5283611111026942,13128,0.9141707468463378,0.618710862462144,0.8663554263239661,0.5283611111026942,13128
2020-04-24,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.7970019166467915,0.5652594966482477,13128,0.7683238307804011,0.5883607353236088,0.7970019166467915,0.5652594966482477,13128
2020-04-25,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.8158126853413803,0.5663334531260882,13128,0.7429010034638149,0.6112479891849294,0.8158126853413803,0.5663334531260882,13128
2020-04-26,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.8020269983334457,0.6353126576496635,13128,0.6675704463312973,0.7713032016716038,0.8020269983334457,0.6353126576496635,13128
2020-04-27,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.7720452890094165,0.6595554507475665,13128,0.6433081713217034,0.8355470809524503,0.7720452890094165,0.6595554507475665,13128
2020-04-28,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.823635229489982,0.670533314403597,13128,0.7983786265415613,0.7795403227088965,0.823635229489982,0.670533314403597,13128
2020-04-29,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,1.003989442330336,0.5726662170858194,13128,1.1263598788604559,0.6032929705977486,1.003989442330336,0.5726662170858194,13128
2020-04-30,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.7546222398631327,0.6492408505421501,13128,0.7126524513355207,0.779879020173058,0.7546222398631327,0.6492408505421501,13128
2020-05-01,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.7742911857875684,0.6691074433430256,13128,0.7971754031201789,0.7575928423709091,0.7742911857875684,0.6691074433430256,13128
2020-05-02,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.6502940161536213,0.7617768169235455,13128,0.6474938701170025,0.8598774016461028,0.6502940161536213,0.7617768169235455,13128
2020-05-03,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.7279349402685034,0.7268074251699165,13128,0.7793307741195868,0.7392185880085557,0.7279349402685034,0.7268074251699165,13128
2020-05-04,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.865452007086846,0.6587835576328755,13128,0.9496470417955161,0.7274169667962312,0.865452007086846,0.6587835576328755,13128
2020-05-05,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.9295686315193032,0.620958884373906,13128,1.0271523011513493,0.665895994612864,0.9295686315193032,0.620958884373906,13128
2020-05-06,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.9033990834882534,0.6303276224113696,13128,1.155080097990626,0.630927231925734,0.9033990834882534,0.6303276224113696,13128
2020-05-07,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.9577106863534527,0.5948280962242383,13128,1.0217580687326775,0.6463469438910949,0.9577106863534527,0.5948280962242383,13128
2020-05-08,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.8399811569600678,0.6754074066259371,13128,0.9656093558378533,0.7483010174893333,0.8399811569600678,0.6754074066259371,13128
2020-05-09,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,1.0390796682022028,0.5847087875860958,13128,1.1198665004137454,0.6269532327026098,1.0390796682022028,0.5847087875860958,13128
2020-05-10,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,1.093076212122102,0.5330224684478715,13128,1.22153941975933,0.5339884350485488,1.093076212122102,0.5330224684478715,13128
2020-05-11,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,1.4065011814199648,0.21797368113138782,13128,1.3671849980841604,0.2977525289349069,1.4065011814199648,0.21797368113138782,13128
2020-05-12,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,1.710091345412566,0.058531466348915706,13128,2.063052611472918,-0.07631250787696775,1.710091345412566,0.058531466348915706,13128
2020-05-13,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,1.0926289752670901,0.5833937904277702,13128,1.3491454631438422,0.5043186166711495,1.0926289752670901,0.5833937904277702,13128
2020-05-14,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,1.241802967175391,0.49502905251791585,13128,1.5724154812044469,0.391310939203691,1.241802967175391,0.49502905251791585,13128
2020-05-15,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,0.9885552739460453,0.5780303388572752,13128,1.279594358529855,0.5620517503222503,0.9885552739460453,0.5780303388572752,13128
2020-05-16,ET,7,001_base_7var_weekly_ARconvlstm_7d_low_lr_clip,1.4337336997848682,0.3879461672670821,13128,1.9481396709468526,0.1856941718248586,1.4337336997848682,0.3879461672670821,13128
